LOCATION_ID,LAT,LONG,TRUCK_ID
1149,42.33526648552083,-71.07202390970906,54
1149,42.33526648552083,-71.07202390970906,58
1149,42.33526648552083,-71.07202390970906,59
15210,40.618640040739365,-73.99797176696218,67
15210,40.618640040739365,-73.99797176696218,73
15210,40.618640040739365,-73.99797176696218,71
15210,40.618640040739365,-73.99797176696218,61
15210,40.618640040739365,-73.99797176696218,70
15210,40.618640040739365,-73.99797176696218,75
15210,40.618640040739365,-73.99797176696218,64
15210,40.618640040739365,-73.99797176696218,69
15210,40.618640040739365,-73.99797176696218,68
15210,40.618640040739365,-73.99797176696218,62
15210,40.618640040739365,-73.99797176696218,72
15210,40.618640040739365,-73.99797176696218,65
15210,40.618640040739365,-73.99797176696218,63
1750,39.7073464240638,-104.99063331800812,17
1750,39.7073464240638,-104.99063331800812,18
1750,39.7073464240638,-104.99063331800812,23
1750,39.7073464240638,-104.99063331800812,27
1750,39.7073464240638,-104.99063331800812,21
1750,39.7073464240638,-104.99063331800812,29
1750,39.7073464240638,-104.99063331800812,28
1750,39.7073464240638,-104.99063331800812,26
1750,39.7073464240638,-104.99063331800812,30
1750,39.7073464240638,-104.99063331800812,25
1750,39.7073464240638,-104.99063331800812,19
1750,39.7073464240638,-104.99063331800812,20
1750,39.7073464240638,-104.99063331800812,16
1750,39.7073464240638,-104.99063331800812,24
1750,39.7073464240638,-104.99063331800812,22
5143,37.54408986012055,-122.3191285399779,2
5143,37.54408986012055,-122.3191285399779,14
5143,37.54408986012055,-122.3191285399779,15
5143,37.54408986012055,-122.3191285399779,9
5143,37.54408986012055,-122.3191285399779,7
5143,37.54408986012055,-122.3191285399779,6
5143,37.54408986012055,-122.3191285399779,1
5143,37.54408986012055,-122.3191285399779,4
5143,37.54408986012055,-122.3191285399779,12
5143,37.54408986012055,-122.3191285399779,8
5143,37.54408986012055,-122.3191285399779,13
5143,37.54408986012055,-122.3191285399779,5
5143,37.54408986012055,-122.3191285399779,3
5143,37.54408986012055,-122.3191285399779,11
1031,39.62735682905758,-104.91269066527823,21
1031,39.62735682905758,-104.91269066527823,18
1031,39.62735682905758,-104.91269066527823,17
1031,39.62735682905758,-104.91269066527823,29
1031,39.62735682905758,-104.91269066527823,28
1031,39.62735682905758,-104.91269066527823,30
1031,39.62735682905758,-104.91269066527823,23
1031,39.62735682905758,-104.91269066527823,19
1031,39.62735682905758,-104.91269066527823,20
1031,39.62735682905758,-104.91269066527823,24
1031,39.62735682905758,-104.91269066527823,26
1031,39.62735682905758,-104.91269066527823,25
1031,39.62735682905758,-104.91269066527823,22
1031,39.62735682905758,-104.91269066527823,27
15411,42.321825978475616,-71.07454262609998,51
15411,42.321825978475616,-71.07454262609998,47
15411,42.321825978475616,-71.07454262609998,48
15411,42.321825978475616,-71.07454262609998,55
15411,42.321825978475616,-71.07454262609998,50
15411,42.321825978475616,-71.07454262609998,60
15411,42.321825978475616,-71.07454262609998,46
15411,42.321825978475616,-71.07454262609998,57
15411,42.321825978475616,-71.07454262609998,52
15411,42.321825978475616,-71.07454262609998,53
15411,42.321825978475616,-71.07454262609998,56
3328,47.60357800673388,-122.3339641193912,31
3328,47.60357800673388,-122.3339641193912,39
3328,47.60357800673388,-122.3339641193912,45
3328,47.60357800673388,-122.3339641193912,42
3328,47.60357800673388,-122.3339641193912,36
3328,47.60357800673388,-122.3339641193912,40
3328,47.60357800673388,-122.3339641193912,32
3328,47.60357800673388,-122.3339641193912,33
3328,47.60357800673388,-122.3339641193912,44
3328,47.60357800673388,-122.3339641193912,37
3328,47.60357800673388,-122.3339641193912,41
3328,47.60357800673388,-122.3339641193912,34
3328,47.60357800673388,-122.3339641193912,35
3328,47.60357800673388,-122.3339641193912,38
14806,39.70041063897838,-104.9544371303222,21
14806,39.70041063897838,-104.9544371303222,23
14806,39.70041063897838,-104.9544371303222,18
14806,39.70041063897838,-104.9544371303222,28
14806,39.70041063897838,-104.9544371303222,27
14806,39.70041063897838,-104.9544371303222,26
14806,39.70041063897838,-104.9544371303222,17
14806,39.70041063897838,-104.9544371303222,24
14806,39.70041063897838,-104.9544371303222,25
14806,39.70041063897838,-104.9544371303222,20
14806,39.70041063897838,-104.9544371303222,29
14806,39.70041063897838,-104.9544371303222,30
14806,39.70041063897838,-104.9544371303222,19
14806,39.70041063897838,-104.9544371303222,16
5214,40.74317101478998,-73.99799709535209,67
5214,40.74317101478998,-73.99799709535209,71
5214,40.74317101478998,-73.99799709535209,74
5214,40.74317101478998,-73.99799709535209,70
5214,40.74317101478998,-73.99799709535209,75
5214,40.74317101478998,-73.99799709535209,61
5214,40.74317101478998,-73.99799709535209,73
5214,40.74317101478998,-73.99799709535209,69
5214,40.74317101478998,-73.99799709535209,64
5214,40.74317101478998,-73.99799709535209,66
5214,40.74317101478998,-73.99799709535209,72
5214,40.74317101478998,-73.99799709535209,65
8405,47.64744728634749,-122.33657858578592,33
8405,47.64744728634749,-122.33657858578592,31
8405,47.64744728634749,-122.33657858578592,42
8405,47.64744728634749,-122.33657858578592,45
8405,47.64744728634749,-122.33657858578592,39
8405,47.64744728634749,-122.33657858578592,40
8405,47.64744728634749,-122.33657858578592,36
8405,47.64744728634749,-122.33657858578592,37
8405,47.64744728634749,-122.33657858578592,44
8405,47.64744728634749,-122.33657858578592,34
8405,47.64744728634749,-122.33657858578592,41
8405,47.64744728634749,-122.33657858578592,32
8405,47.64744728634749,-122.33657858578592,38
2577,42.35523486860807,-71.07408220454515,55
2577,42.35523486860807,-71.07408220454515,47
2577,42.35523486860807,-71.07408220454515,51
2577,42.35523486860807,-71.07408220454515,48
2577,42.35523486860807,-71.07408220454515,60
2577,42.35523486860807,-71.07408220454515,50
2577,42.35523486860807,-71.07408220454515,49
2577,42.35523486860807,-71.07408220454515,53
2577,42.35523486860807,-71.07408220454515,58
2577,42.35523486860807,-71.07408220454515,46
2577,42.35523486860807,-71.07408220454515,59
2577,42.35523486860807,-71.07408220454515,57
2509,37.53280395199283,-122.3259876788494,6
2509,37.53280395199283,-122.3259876788494,11
2509,37.53280395199283,-122.3259876788494,1
2509,37.53280395199283,-122.3259876788494,4
2509,37.53280395199283,-122.3259876788494,9
2509,37.53280395199283,-122.3259876788494,13
2509,37.53280395199283,-122.3259876788494,12
2509,37.53280395199283,-122.3259876788494,14
2509,37.53280395199283,-122.3259876788494,2
2509,37.53280395199283,-122.3259876788494,15
2509,37.53280395199283,-122.3259876788494,8
2509,37.53280395199283,-122.3259876788494,5
2509,37.53280395199283,-122.3259876788494,7
2509,37.53280395199283,-122.3259876788494,3
1033,39.671421009959225,-104.97636575469213,18
1033,39.671421009959225,-104.97636575469213,21
1033,39.671421009959225,-104.97636575469213,17
1033,39.671421009959225,-104.97636575469213,23
1033,39.671421009959225,-104.97636575469213,29
1033,39.671421009959225,-104.97636575469213,27
1033,39.671421009959225,-104.97636575469213,28
1033,39.671421009959225,-104.97636575469213,26
1033,39.671421009959225,-104.97636575469213,30
1033,39.671421009959225,-104.97636575469213,20
1033,39.671421009959225,-104.97636575469213,19
1033,39.671421009959225,-104.97636575469213,22
1033,39.671421009959225,-104.97636575469213,24
1033,39.671421009959225,-104.97636575469213,25
3221,39.675872413640604,-104.9582065858093,17
3221,39.675872413640604,-104.9582065858093,18
3221,39.675872413640604,-104.9582065858093,21
3221,39.675872413640604,-104.9582065858093,29
3221,39.675872413640604,-104.9582065858093,30
3221,39.675872413640604,-104.9582065858093,28
3221,39.675872413640604,-104.9582065858093,23
3221,39.675872413640604,-104.9582065858093,25
3221,39.675872413640604,-104.9582065858093,24
3221,39.675872413640604,-104.9582065858093,19
3221,39.675872413640604,-104.9582065858093,27
3221,39.675872413640604,-104.9582065858093,26
3221,39.675872413640604,-104.9582065858093,22
3221,39.675872413640604,-104.9582065858093,16
1706,37.57419730784616,-122.31485990852194,11
1706,37.57419730784616,-122.31485990852194,6
1706,37.57419730784616,-122.31485990852194,9
1706,37.57419730784616,-122.31485990852194,4
1706,37.57419730784616,-122.31485990852194,1
1706,37.57419730784616,-122.31485990852194,7
1706,37.57419730784616,-122.31485990852194,15
1706,37.57419730784616,-122.31485990852194,14
1706,37.57419730784616,-122.31485990852194,12
1706,37.57419730784616,-122.31485990852194,3
1706,37.57419730784616,-122.31485990852194,13
1706,37.57419730784616,-122.31485990852194,2
1706,37.57419730784616,-122.31485990852194,10
1706,37.57419730784616,-122.31485990852194,5
1706,37.57419730784616,-122.31485990852194,8
3477,40.7666914709113,-73.95212993210816,67
3477,40.7666914709113,-73.95212993210816,74
3477,40.7666914709113,-73.95212993210816,68
3477,40.7666914709113,-73.95212993210816,73
3477,40.7666914709113,-73.95212993210816,71
3477,40.7666914709113,-73.95212993210816,64
3477,40.7666914709113,-73.95212993210816,75
3477,40.7666914709113,-73.95212993210816,65
3477,40.7666914709113,-73.95212993210816,62
3477,40.7666914709113,-73.95212993210816,72
3477,40.7666914709113,-73.95212993210816,66
3659,47.617580502412494,-122.35899118683804,45
3659,47.617580502412494,-122.35899118683804,33
3659,47.617580502412494,-122.35899118683804,39
3659,47.617580502412494,-122.35899118683804,40
3659,47.617580502412494,-122.35899118683804,36
3659,47.617580502412494,-122.35899118683804,31
3659,47.617580502412494,-122.35899118683804,41
3659,47.617580502412494,-122.35899118683804,34
3659,47.617580502412494,-122.35899118683804,43
3659,47.617580502412494,-122.35899118683804,44
3659,47.617580502412494,-122.35899118683804,38
5261,42.385225429376426,-71.00648389284902,51
5261,42.385225429376426,-71.00648389284902,55
5261,42.385225429376426,-71.00648389284902,48
5261,42.385225429376426,-71.00648389284902,47
5261,42.385225429376426,-71.00648389284902,50
5261,42.385225429376426,-71.00648389284902,52
5261,42.385225429376426,-71.00648389284902,49
5261,42.385225429376426,-71.00648389284902,53
5261,42.385225429376426,-71.00648389284902,60
5261,42.385225429376426,-71.00648389284902,46
5261,42.385225429376426,-71.00648389284902,54
5261,42.385225429376426,-71.00648389284902,57
5261,42.385225429376426,-71.00648389284902,56
2043,40.70507199512447,-74.0105461228841,71
2043,40.70507199512447,-74.0105461228841,74
2043,40.70507199512447,-74.0105461228841,61
2043,40.70507199512447,-74.0105461228841,75
2043,40.70507199512447,-74.0105461228841,73
2043,40.70507199512447,-74.0105461228841,62
2043,40.70507199512447,-74.0105461228841,64
2043,40.70507199512447,-74.0105461228841,68
2043,40.70507199512447,-74.0105461228841,70
2043,40.70507199512447,-74.0105461228841,63
2043,40.70507199512447,-74.0105461228841,72
2043,40.70507199512447,-74.0105461228841,69
2043,40.70507199512447,-74.0105461228841,65
15456,39.7189358333363,-104.9759694348851,21
15456,39.7189358333363,-104.9759694348851,17
15456,39.7189358333363,-104.9759694348851,23
15456,39.7189358333363,-104.9759694348851,27
15456,39.7189358333363,-104.9759694348851,18
15456,39.7189358333363,-104.9759694348851,28
15456,39.7189358333363,-104.9759694348851,29
15456,39.7189358333363,-104.9759694348851,20
15456,39.7189358333363,-104.9759694348851,24
15456,39.7189358333363,-104.9759694348851,25
15456,39.7189358333363,-104.9759694348851,30
15456,39.7189358333363,-104.9759694348851,19
15456,39.7189358333363,-104.9759694348851,26
15456,39.7189358333363,-104.9759694348851,22
15456,39.7189358333363,-104.9759694348851,16
14959,39.88929477147348,-104.90677104897529,21
14959,39.88929477147348,-104.90677104897529,17
14959,39.88929477147348,-104.90677104897529,18
14959,39.88929477147348,-104.90677104897529,23
14959,39.88929477147348,-104.90677104897529,27
14959,39.88929477147348,-104.90677104897529,30
14959,39.88929477147348,-104.90677104897529,26
14959,39.88929477147348,-104.90677104897529,25
14959,39.88929477147348,-104.90677104897529,28
14959,39.88929477147348,-104.90677104897529,29
14959,39.88929477147348,-104.90677104897529,20
14959,39.88929477147348,-104.90677104897529,16
5141,37.57323021105426,-122.3002727369201,1
5141,37.57323021105426,-122.3002727369201,11
5141,37.57323021105426,-122.3002727369201,6
5141,37.57323021105426,-122.3002727369201,4
5141,37.57323021105426,-122.3002727369201,7
5141,37.57323021105426,-122.3002727369201,12
5141,37.57323021105426,-122.3002727369201,15
5141,37.57323021105426,-122.3002727369201,2
5141,37.57323021105426,-122.3002727369201,14
5141,37.57323021105426,-122.3002727369201,13
5141,37.57323021105426,-122.3002727369201,9
5141,37.57323021105426,-122.3002727369201,3
5141,37.57323021105426,-122.3002727369201,10
5141,37.57323021105426,-122.3002727369201,8
5141,37.57323021105426,-122.3002727369201,5
2099,37.56843489884353,-122.3305585707127,11
2099,37.56843489884353,-122.3305585707127,6
2099,37.56843489884353,-122.3305585707127,1
2099,37.56843489884353,-122.3305585707127,9
2099,37.56843489884353,-122.3305585707127,2
2099,37.56843489884353,-122.3305585707127,7
2099,37.56843489884353,-122.3305585707127,14
2099,37.56843489884353,-122.3305585707127,4
2099,37.56843489884353,-122.3305585707127,12
2099,37.56843489884353,-122.3305585707127,13
2099,37.56843489884353,-122.3305585707127,10
2099,37.56843489884353,-122.3305585707127,15
2099,37.56843489884353,-122.3305585707127,8
2099,37.56843489884353,-122.3305585707127,5
2099,37.56843489884353,-122.3305585707127,3
1609,42.35102591887872,-71.04800616150018,55
1609,42.35102591887872,-71.04800616150018,50
1609,42.35102591887872,-71.04800616150018,46
1609,42.35102591887872,-71.04800616150018,47
1609,42.35102591887872,-71.04800616150018,52
1609,42.35102591887872,-71.04800616150018,53
1609,42.35102591887872,-71.04800616150018,57
1609,42.35102591887872,-71.04800616150018,56
1609,42.35102591887872,-71.04800616150018,48
1609,42.35102591887872,-71.04800616150018,59
1609,42.35102591887872,-71.04800616150018,49
1609,42.35102591887872,-71.04800616150018,60
1609,42.35102591887872,-71.04800616150018,51
3864,37.57277711543522,-122.339828405172,1
3864,37.57277711543522,-122.339828405172,2
3864,37.57277711543522,-122.339828405172,11
3864,37.57277711543522,-122.339828405172,6
3864,37.57277711543522,-122.339828405172,7
3864,37.57277711543522,-122.339828405172,9
3864,37.57277711543522,-122.339828405172,14
3864,37.57277711543522,-122.339828405172,12
3864,37.57277711543522,-122.339828405172,15
3864,37.57277711543522,-122.339828405172,4
3864,37.57277711543522,-122.339828405172,3
3864,37.57277711543522,-122.339828405172,13
3864,37.57277711543522,-122.339828405172,5
3864,37.57277711543522,-122.339828405172,10
2202,39.73263608081655,-104.99107341552644,21
2202,39.73263608081655,-104.99107341552644,17
2202,39.73263608081655,-104.99107341552644,18
2202,39.73263608081655,-104.99107341552644,29
2202,39.73263608081655,-104.99107341552644,26
2202,39.73263608081655,-104.99107341552644,28
2202,39.73263608081655,-104.99107341552644,20
2202,39.73263608081655,-104.99107341552644,24
2202,39.73263608081655,-104.99107341552644,27
2202,39.73263608081655,-104.99107341552644,19
2202,39.73263608081655,-104.99107341552644,25
2202,39.73263608081655,-104.99107341552644,22
2202,39.73263608081655,-104.99107341552644,16
14876,39.74141672126862,-105.03083305062484,17
14876,39.74141672126862,-105.03083305062484,21
14876,39.74141672126862,-105.03083305062484,18
14876,39.74141672126862,-105.03083305062484,28
14876,39.74141672126862,-105.03083305062484,23
14876,39.74141672126862,-105.03083305062484,29
14876,39.74141672126862,-105.03083305062484,24
14876,39.74141672126862,-105.03083305062484,20
14876,39.74141672126862,-105.03083305062484,25
14876,39.74141672126862,-105.03083305062484,27
14876,39.74141672126862,-105.03083305062484,22
14876,39.74141672126862,-105.03083305062484,26
14876,39.74141672126862,-105.03083305062484,19
10902,42.35984623325014,-71.07082097232725,51
10902,42.35984623325014,-71.07082097232725,48
10902,42.35984623325014,-71.07082097232725,50
10902,42.35984623325014,-71.07082097232725,55
10902,42.35984623325014,-71.07082097232725,46
10902,42.35984623325014,-71.07082097232725,60
10902,42.35984623325014,-71.07082097232725,52
10902,42.35984623325014,-71.07082097232725,58
10902,42.35984623325014,-71.07082097232725,47
10902,42.35984623325014,-71.07082097232725,57
10902,42.35984623325014,-71.07082097232725,54
10902,42.35984623325014,-71.07082097232725,49
10902,42.35984623325014,-71.07082097232725,56
2695,37.534583737550896,-122.29002712792256,1
2695,37.534583737550896,-122.29002712792256,6
2695,37.534583737550896,-122.29002712792256,11
2695,37.534583737550896,-122.29002712792256,9
2695,37.534583737550896,-122.29002712792256,2
2695,37.534583737550896,-122.29002712792256,15
2695,37.534583737550896,-122.29002712792256,4
2695,37.534583737550896,-122.29002712792256,12
2695,37.534583737550896,-122.29002712792256,14
2695,37.534583737550896,-122.29002712792256,10
2695,37.534583737550896,-122.29002712792256,13
2695,37.534583737550896,-122.29002712792256,7
2695,37.534583737550896,-122.29002712792256,3
2695,37.534583737550896,-122.29002712792256,5
2929,40.70798875982885,-74.01432773609672,73
2929,40.70798875982885,-74.01432773609672,67
2929,40.70798875982885,-74.01432773609672,71
2929,40.70798875982885,-74.01432773609672,75
2929,40.70798875982885,-74.01432773609672,61
2929,40.70798875982885,-74.01432773609672,64
2929,40.70798875982885,-74.01432773609672,70
2929,40.70798875982885,-74.01432773609672,74
2929,40.70798875982885,-74.01432773609672,68
2929,40.70798875982885,-74.01432773609672,62
2929,40.70798875982885,-74.01432773609672,69
2929,40.70798875982885,-74.01432773609672,63
2929,40.70798875982885,-74.01432773609672,72
2929,40.70798875982885,-74.01432773609672,65
10897,40.71834202927645,-73.99457357634346,73
10897,40.71834202927645,-73.99457357634346,67
10897,40.71834202927645,-73.99457357634346,71
10897,40.71834202927645,-73.99457357634346,70
10897,40.71834202927645,-73.99457357634346,64
10897,40.71834202927645,-73.99457357634346,74
10897,40.71834202927645,-73.99457357634346,75
10897,40.71834202927645,-73.99457357634346,62
10897,40.71834202927645,-73.99457357634346,68
10897,40.71834202927645,-73.99457357634346,69
10897,40.71834202927645,-73.99457357634346,72
10897,40.71834202927645,-73.99457357634346,66
10897,40.71834202927645,-73.99457357634346,65
10897,40.71834202927645,-73.99457357634346,63
10897,40.71834202927645,-73.99457357634346,61
3890,47.62182005959806,-122.34812910890376,45
3890,47.62182005959806,-122.34812910890376,31
3890,47.62182005959806,-122.34812910890376,39
3890,47.62182005959806,-122.34812910890376,33
3890,47.62182005959806,-122.34812910890376,42
3890,47.62182005959806,-122.34812910890376,40
3890,47.62182005959806,-122.34812910890376,36
3890,47.62182005959806,-122.34812910890376,41
3890,47.62182005959806,-122.34812910890376,44
3890,47.62182005959806,-122.34812910890376,35
3890,47.62182005959806,-122.34812910890376,34
3890,47.62182005959806,-122.34812910890376,38
2556,47.61424213142437,-122.32468179221117,31
2556,47.61424213142437,-122.32468179221117,33
2556,47.61424213142437,-122.32468179221117,45
2556,47.61424213142437,-122.32468179221117,39
2556,47.61424213142437,-122.32468179221117,40
2556,47.61424213142437,-122.32468179221117,43
2556,47.61424213142437,-122.32468179221117,42
2556,47.61424213142437,-122.32468179221117,37
2556,47.61424213142437,-122.32468179221117,34
2556,47.61424213142437,-122.32468179221117,32
2556,47.61424213142437,-122.32468179221117,41
2556,47.61424213142437,-122.32468179221117,36
2556,47.61424213142437,-122.32468179221117,44
14923,39.74371815299836,-104.99843071099066,21
14923,39.74371815299836,-104.99843071099066,18
14923,39.74371815299836,-104.99843071099066,17
14923,39.74371815299836,-104.99843071099066,23
14923,39.74371815299836,-104.99843071099066,27
14923,39.74371815299836,-104.99843071099066,28
14923,39.74371815299836,-104.99843071099066,29
14923,39.74371815299836,-104.99843071099066,25
14923,39.74371815299836,-104.99843071099066,19
14923,39.74371815299836,-104.99843071099066,24
14923,39.74371815299836,-104.99843071099066,30
14923,39.74371815299836,-104.99843071099066,16
14808,39.7013549925965,-104.9709370753654,18
14808,39.7013549925965,-104.9709370753654,21
14808,39.7013549925965,-104.9709370753654,23
14808,39.7013549925965,-104.9709370753654,27
14808,39.7013549925965,-104.9709370753654,17
14808,39.7013549925965,-104.9709370753654,24
14808,39.7013549925965,-104.9709370753654,25
14808,39.7013549925965,-104.9709370753654,26
14808,39.7013549925965,-104.9709370753654,19
14808,39.7013549925965,-104.9709370753654,30
14808,39.7013549925965,-104.9709370753654,29
14808,39.7013549925965,-104.9709370753654,16
5177,47.63158753220869,-122.38849176837148,33
5177,47.63158753220869,-122.38849176837148,31
5177,47.63158753220869,-122.38849176837148,45
5177,47.63158753220869,-122.38849176837148,39
5177,47.63158753220869,-122.38849176837148,32
5177,47.63158753220869,-122.38849176837148,40
5177,47.63158753220869,-122.38849176837148,44
5177,47.63158753220869,-122.38849176837148,42
5177,47.63158753220869,-122.38849176837148,34
5177,47.63158753220869,-122.38849176837148,36
5177,47.63158753220869,-122.38849176837148,37
5177,47.63158753220869,-122.38849176837148,41
15102,47.63515689779656,-122.38986919113913,31
15102,47.63515689779656,-122.38986919113913,33
15102,47.63515689779656,-122.38986919113913,45
15102,47.63515689779656,-122.38986919113913,40
15102,47.63515689779656,-122.38986919113913,36
15102,47.63515689779656,-122.38986919113913,39
15102,47.63515689779656,-122.38986919113913,41
15102,47.63515689779656,-122.38986919113913,37
15102,47.63515689779656,-122.38986919113913,42
15102,47.63515689779656,-122.38986919113913,34
15102,47.63515689779656,-122.38986919113913,35
15102,47.63515689779656,-122.38986919113913,43
15102,47.63515689779656,-122.38986919113913,32
14910,39.769640969383374,-105.0046982356898,21
14910,39.769640969383374,-105.0046982356898,18
14910,39.769640969383374,-105.0046982356898,23
14910,39.769640969383374,-105.0046982356898,27
14910,39.769640969383374,-105.0046982356898,29
14910,39.769640969383374,-105.0046982356898,17
14910,39.769640969383374,-105.0046982356898,28
14910,39.769640969383374,-105.0046982356898,26
14910,39.769640969383374,-105.0046982356898,30
14910,39.769640969383374,-105.0046982356898,19
14910,39.769640969383374,-105.0046982356898,22
14910,39.769640969383374,-105.0046982356898,25
14910,39.769640969383374,-105.0046982356898,24
14910,39.769640969383374,-105.0046982356898,16
4131,47.61529263797368,-122.31973076450927,31
4131,47.61529263797368,-122.31973076450927,45
4131,47.61529263797368,-122.31973076450927,33
4131,47.61529263797368,-122.31973076450927,39
4131,47.61529263797368,-122.31973076450927,42
4131,47.61529263797368,-122.31973076450927,41
4131,47.61529263797368,-122.31973076450927,40
4131,47.61529263797368,-122.31973076450927,34
4131,47.61529263797368,-122.31973076450927,44
4131,47.61529263797368,-122.31973076450927,36
4131,47.61529263797368,-122.31973076450927,37
4131,47.61529263797368,-122.31973076450927,38
8400,39.74876540124264,-105.00162819715338,17
8400,39.74876540124264,-105.00162819715338,23
8400,39.74876540124264,-105.00162819715338,27
8400,39.74876540124264,-105.00162819715338,29
8400,39.74876540124264,-105.00162819715338,25
8400,39.74876540124264,-105.00162819715338,19
8400,39.74876540124264,-105.00162819715338,21
8400,39.74876540124264,-105.00162819715338,20
8400,39.74876540124264,-105.00162819715338,24
8400,39.74876540124264,-105.00162819715338,26
8400,39.74876540124264,-105.00162819715338,30
8400,39.74876540124264,-105.00162819715338,18
8400,39.74876540124264,-105.00162819715338,16
2164,42.3633134455978,-71.05402231947858,51
2164,42.3633134455978,-71.05402231947858,48
2164,42.3633134455978,-71.05402231947858,50
2164,42.3633134455978,-71.05402231947858,47
2164,42.3633134455978,-71.05402231947858,55
2164,42.3633134455978,-71.05402231947858,46
2164,42.3633134455978,-71.05402231947858,49
2164,42.3633134455978,-71.05402231947858,52
2164,42.3633134455978,-71.05402231947858,57
2164,42.3633134455978,-71.05402231947858,60
2164,42.3633134455978,-71.05402231947858,53
2164,42.3633134455978,-71.05402231947858,56
2164,42.3633134455978,-71.05402231947858,54
2164,42.3633134455978,-71.05402231947858,58
14836,39.72782562271001,-104.89463192718978,23
14836,39.72782562271001,-104.89463192718978,18
14836,39.72782562271001,-104.89463192718978,21
14836,39.72782562271001,-104.89463192718978,17
14836,39.72782562271001,-104.89463192718978,27
14836,39.72782562271001,-104.89463192718978,29
14836,39.72782562271001,-104.89463192718978,28
14836,39.72782562271001,-104.89463192718978,26
14836,39.72782562271001,-104.89463192718978,19
14836,39.72782562271001,-104.89463192718978,24
14836,39.72782562271001,-104.89463192718978,25
14836,39.72782562271001,-104.89463192718978,30
14836,39.72782562271001,-104.89463192718978,22
14836,39.72782562271001,-104.89463192718978,20
14836,39.72782562271001,-104.89463192718978,16
14852,39.748739023899695,-104.88213616494303,21
14852,39.748739023899695,-104.88213616494303,17
14852,39.748739023899695,-104.88213616494303,23
14852,39.748739023899695,-104.88213616494303,27
14852,39.748739023899695,-104.88213616494303,30
14852,39.748739023899695,-104.88213616494303,29
14852,39.748739023899695,-104.88213616494303,28
14852,39.748739023899695,-104.88213616494303,24
14852,39.748739023899695,-104.88213616494303,19
14852,39.748739023899695,-104.88213616494303,18
14852,39.748739023899695,-104.88213616494303,22
14852,39.748739023899695,-104.88213616494303,26
2691,37.54419244162268,-122.28106186723632,11
2691,37.54419244162268,-122.28106186723632,1
2691,37.54419244162268,-122.28106186723632,14
2691,37.54419244162268,-122.28106186723632,2
2691,37.54419244162268,-122.28106186723632,4
2691,37.54419244162268,-122.28106186723632,15
2691,37.54419244162268,-122.28106186723632,6
2691,37.54419244162268,-122.28106186723632,9
2691,37.54419244162268,-122.28106186723632,12
2691,37.54419244162268,-122.28106186723632,7
2691,37.54419244162268,-122.28106186723632,10
2691,37.54419244162268,-122.28106186723632,13
2691,37.54419244162268,-122.28106186723632,3
2691,37.54419244162268,-122.28106186723632,8
2691,37.54419244162268,-122.28106186723632,5
